policy,epoch,threshold,query,rows,runs,service_ms,kernel_ms,candidate_rows,scan_fp_pc_bytes,tail_threads,active_slices,descriptor_bytes,hits,output_bytes,result_hash,cpu_complete_match,oracle_compare_ms,tracked_live_device_bytes,observed_hits,overflow,process,query_arrival_epoch
size_tiered,2,80,20,1078191,2,0.03023,0.0074559999629855156,436,14824,76,1,40,0,0,1469598103934665603,1,0.00031300000000000002,46335254,0,0,2,3
size_tiered,2,80,21,1078191,2,0.040051000000000003,0.0068799997679889202,20170,685780,310,2,80,1,16,14602346578161695386,1,0.00037300000000000001,46335254,1,0,2,3
size_tiered,2,80,22,1078191,2,0.033693000000000001,0.0093120001256465912,3728,126752,368,2,80,0,0,1469598103934665603,1,0.00034299999999999999,46335254,0,0,2,4
size_tiered,2,80,23,1078191,2,0.030832999999999999,0.0077760000713169575,262,8908,250,2,80,0,0,1469598103934665603,1,0.00035,46335254,0,0,2,4
size_tiered,2,80,24,1078191,2,0.030223,0.0071359998546540737,819,27846,461,2,80,0,0,1469598103934665603,1,0.00034000000000000002,46335254,0,0,2,5
size_tiered,2,80,25,1078191,2,0.033334000000000003,0.0086399996653199196,12446,423164,98,2,80,0,0,1469598103934665603,1,0.00035599999999999998,46335254,0,0,2,5
size_tiered,2,80,26,1078191,2,0.030275,0.0070719998329877853,436,14824,76,1,40,0,0,1469598103934665603,1,0.00032299999999999999,46335254,0,0,2,6
size_tiered,2,80,27,1078191,2,0.032328999999999997,0.0091840000823140144,396993,13497762,319,2,80,0,0,1469598103934665603,1,0.00036099999999999999,46335254,0,0,2,6
size_tiered,2,80,28,1078191,2,0.034733,0.010623999871313572,553953,18834402,287,2,80,0,0,1469598103934665603,1,0.00038400000000000001,46335254,0,0,2,6
size_tiered,2,80,29,1078191,2,0.038610999999999999,0.014592000283300877,472799,16075166,289,2,80,0,0,1469598103934665603,1,0.00035500000000000001,46335254,0,0,2,6
size_tiered,2,80,30,1078191,2,0.032081999999999999,0.0091519998386502266,246242,8372228,286,2,80,0,0,1469598103934665603,1,0.000321,46335254,0,0,2,6
size_tiered,2,80,31,1078191,2,0.033152000000000001,0.0087040001526474953,12446,423164,98,2,80,0,0,1469598103934665603,1,0.00034099999999999999,46335254,0,0,2,6
size_tiered,3,70,0,1078393,3,0.045037000000000001,0.007807999849319458,178,6052,78,1,40,1,16,9590926921243046940,1,0.00046299999999999998,46343738,1,0,2,0
size_tiered,3,70,1,1078393,3,0.041273999999999998,0.0085119996219873428,197747,6723398,653,3,120,1,16,236623074773584124,1,0.00047399999999999997,46343738,1,0,2,0
size_tiered,3,70,2,1078393,3,0.035990000000000001,0.009344000369310379,326091,11087094,565,3,120,1,16,16482413140649058011,1,0.00050600000000000005,46343738,1,0,2,0
size_tiered,3,70,3,1078393,3,0.041625000000000002,0.0098240002989768982,445659,15152406,293,3,120,1,16,9968587167645841113,1,0.00042700000000000002,46343738,1,0,2,0
size_tiered,3,70,4,1078393,3,0.040917000000000002,0.0094720004126429558,529395,17999430,269,3,120,2,32,584188552658846184,1,0.00043199999999999998,46343738,2,0,2,0
size_tiered,3,70,5,1078393,3,0.043355999999999999,0.011455999687314034,645339,21941526,549,3,120,1,16,5038559823257848905,1,0.00043100000000000001,46343738,1,0,2,0
size_tiered,3,70,6,1078393,3,0.051824000000000002,0.01321600005030632,703229,23909786,515,3,120,2,32,15785956641883730691,1,0.000417,46343738,2,0,2,0
size_tiered,3,70,7,1078393,3,0.043270000000000003,0.011168000288307667,739615,25146910,481,3,120,7,112,16255102669321986777,1,0.00050699999999999996,46343738,7,0,2,0
size_tiered,3,70,8,1078393,3,0.043411999999999999,0.011327999643981457,762199,25914766,425,3,120,1,16,15311275680455022801,1,0.00035,46343738,1,0,2,0
size_tiered,3,70,9,1078393,3,0.051742999999999997,0.01321600005030632,745513,25347442,471,3,120,1,16,15642014802567948599,1,0.00033700000000000001,46343738,1,0,2,0
size_tiered,3,70,10,1078393,3,0.043327999999999998,0.010688000358641148,723688,24605392,536,3,120,1,16,11426800160656088415,1,0.00036000000000000002,46343738,1,0,2,0
size_tiered,3,70,11,1078393,3,0.046977999999999999,0.012128000147640705,691803,23521302,421,3,120,1,16,110689257886196643,1,0.00036499999999999998,46343738,1,0,2,0
size_tiered,3,70,12,1078393,3,0.043708999999999998,0.012063999660313129,653111,22205774,457,3,120,2,32,1140235132895068918,1,0.00038900000000000002,46343738,2,0,2,0
size_tiered,3,70,13,1078393,3,0.041389000000000002,0.0097279995679855347,586657,19946338,351,3,120,1,16,8144193273189773108,1,0.00030299999999999999,46343738,1,0,2,0
size_tiered,3,70,14,1078393,3,0.044617999999999998,0.010944000445306301,487487,16574558,449,3,120,5,80,8712610575545161090,1,0.00038299999999999999,46343738,5,0,2,0
size_tiered,3,70,15,1078393,3,0.039132,0.0078720003366470337,328,11152,184,2,80,1,16,14114472362983462821,1,0.00033700000000000001,46343738,1,0,2,0
size_tiered,3,70,16,1078393,3,0.039272000000000001,0.0078400000929832458,1541,52394,251,2,80,1,16,10573732391258072665,1,0.00033700000000000001,46343738,1,0,2,1
size_tiered,3,70,17,1078393,3,0.042839000000000002,0.0072639998979866505,34826,1184084,502,3,120,9,144,9709853802702287995,1,0.00046099999999999998,46343738,9,0,2,1
size_tiered,3,70,18,1078393,3,0.039225999999999997,0.0077439998276531696,1541,52394,251,2,80,1,16,15898063525803574733,1,0.00040700000000000003,46343738,1,0,2,2
size_tiered,3,70,19,1078393,3,0.041584999999999997,0.008991999551653862,580,19720,188,2,80,1,16,4815691392151912697,1,0.00041399999999999998,46343738,1,0,2,2
size_tiered,3,70,20,1078393,3,0.040856999999999997,0.0089279999956488609,437,14858,331,2,80,1,16,10149894267323799744,1,0.00033799999999999998,46343738,1,0,2,3
size_tiered,3,70,21,1078393,3,0.045187999999999999,0.0099200000986456871,52266,1777044,470,3,120,44,704,2019976533198049697,1,0.00060999999999999997,46343738,44,0,2,3
size_tiered,3,70,22,1078393,3,0.030608,0.0078720003366470337,5620,191080,524,3,120,0,0,1469598103934665603,1,0.00034000000000000002,46343738,0,0,2,4
size_tiered,3,70,23,1078393,3,0.030105,0.0073919999413192272,1204,40936,76,2,80,0,0,1469598103934665603,1,0.00035300000000000002,46343738,0,0,2,4
size_tiered,3,70,24,1078393,3,0.030856000000000001,0.0069760000333189964,1541,52394,251,2,80,0,0,1469598103934665603,1,0.00031599999999999998,46343738,0,0,2,5
size_tiered,3,70,25,1078393,3,0.030658000000000001,0.0078720003366470337,31757,1079738,499,3,120,0,0,1469598103934665603,1,0.00036400000000000001,46343738,0,0,2,5
size_tiered,3,70,26,1078393,3,0.030418000000000001,0.0067839999683201313,437,14858,331,2,80,0,0,1469598103934665603,1,0.00030899999999999998,46343738,0,0,2,6
size_tiered,3,70,27,1078393,3,0.032536000000000002,0.011520000174641609,653305,22212370,519,3,120,0,0,1469598103934665603,1,0.00032699999999999998,46343738,0,0,2,6
size_tiered,3,70,28,1078393,3,0.043429000000000002,0.013183999806642532,751498,25550932,374,3,120,0,0,1469598103934665603,1,0.00031599999999999998,46343738,0,0,2,6
size_tiered,3,70,29,1078393,3,0.043507999999999998,0.011231999844312668,653111,22205774,457,3,120,1,16,17681133477056478587,1,0.000339,46343738,1,0,2,6
size_tiered,3,70,30,1078393,3,0.030384999999999999,0.0088640004396438599,434351,14767934,337,3,120,0,0,1469598103934665603,1,0.00030600000000000001,46343738,0,0,2,6
size_tiered,3,70,31,1078393,3,0.041998000000000001,0.0093120001256465912,31757,1079738,499,3,120,4,64,17939493323410341816,1,0.00037399999999999998,46343738,4,0,2,6
size_tiered,3,80,0,1078393,3,0.039197000000000003,0.0075840000063180923,178,6052,78,1,40,1,16,9590926921243046940,1,0.000379,46343738,1,0,2,0
size_tiered,3,80,1,1078393,3,0.041848000000000003,0.0094400001689791679,116085,3946890,651,3,120,1,16,236623074773584124,1,0.00034900000000000003,46343738,1,0,2,0
size_tiered,3,80,2,1078393,3,0.040598000000000002,0.0087360003963112831,194476,6612184,596,3,120,1,16,16482413140649058011,1,0.000368,46343738,1,0,2,0
size_tiered,3,80,3,1078393,3,0.041600999999999999,0.0085760001093149185,262924,8939416,500,3,120,1,16,9968587167645841113,1,0.00037199999999999999,46343738,1,0,2,0
size_tiered,3,80,4,1078393,3,0.042460999999999999,0.0097599998116493225,311673,10596882,647,3,120,2,32,584188552658846184,1,0.00036400000000000001,46343738,2,0,2,0
size_tiered,3,80,5,1078393,3,0.043435000000000001,0.010847999714314938,388433,13206722,431,3,120,1,16,5038559823257848905,1,0.00034000000000000002,46343738,1,0,2,0
size_tiered,3,80,6,1078393,3,0.043336,0.011264000087976456,459724,15630616,308,3,120,1,16,11398467088110825269,1,0.00032200000000000002,46343738,1,0,2,0
size_tiered,3,80,7,1078393,3,0.043589999999999997,0.011935999616980553,501692,17057528,324,3,120,1,16,5820997903152764564,1,0.00032200000000000002,46343738,1,0,2,0
size_tiered,3,80,8,1078393,3,0.043365000000000001,0.010784000158309937,526084,17886856,508,3,120,1,16,15311275680455022801,1,0.000473,46343738,1,0,2,0
size_tiered,3,80,9,1078393,3,0.044461000000000001,0.01142400037497282,538027,18292918,341,3,120,1,16,15642014802567948599,1,0.00038900000000000002,46343738,1,0,2,0
size_tiered,3,80,10,1078393,3,0.043339999999999997,0.011807999573647976,546168,18569712,392,3,120,1,16,11426800160656088415,1,0.00033199999999999999,46343738,1,0,2,0
size_tiered,3,80,11,1078393,3,0.043244999999999999,0.011904000304639339,525522,17867748,302,3,120,1,16,110689257886196643,1,0.00032400000000000001,46343738,1,0,2,0
size_tiered,3,80,12,1078393,3,0.042666000000000003,0.01104000024497509,472879,16077886,465,3,120,1,16,4379004401049121654,1,0.00034000000000000002,46343738,1,0,2,0
size_tiered,3,80,13,1078393,3,0.045116999999999997,0.009344000369310379,409042,13907428,558,3,120,1,16,8144193273189773108,1,0.000321,46343738,1,0,2,0
size_tiered,3,80,14,1078393,3,0.041723000000000003,0.0091199995949864388,291156,9899304,428,3,120,2,32,11781894953073064141,1,0.00033700000000000001,46343738,2,0,2,0
size_tiered,3,80,15,1078393,3,0.039071000000000002,0.0071999998763203621,53,1802,459,2,80,1,16,14114472362983462821,1,0.00032400000000000001,46343738,1,0,2,0
size_tiered,3,80,16,1078393,3,0.039310999999999999,0.0077120000496506691,819,27846,461,2,80,1,16,10573732391258072665,1,0.000466,46343738,1,0,2,1
size_tiered,3,80,17,1078393,3,0.034546,0.0072320001199841499,13560,461040,520,3,120,4,64,2443031899992262227,1,0.00075799999999999999,46343738,4,0,2,1
size_tiered,3,80,18,1078393,3,0.040307999999999997,0.0088640004396438599,819,27846,461,2,80,1,16,15898063525803574733,1,0.00059599999999999996,46343738,1,0,2,2
size_tiered,3,80,19,1078393,3,0.039599000000000002,0.0072320001199841499,119,4046,393,2,80,1,16,4815691392151912697,1,0.00049299999999999995,46343738,1,0,2,2
size_tiered,3,80,20,1078393,3,0.039246000000000003,0.0073600001633167267,437,14858,331,2,80,1,16,10149894267323799744,1,0.00040700000000000003,46343738,1,0,2,3
size_tiered,3,80,21,1078393,3,0.039232000000000003,0.0073919999413192272,20198,686732,538,3,120,2,32,6198867446255241503,1,0.00048700000000000002,46343738,2,0,2,3
size_tiered,3,80,22,1078393,3,0.030952,0.0077120000496506691,3730,126820,622,3,120,0,0,1469598103934665603,1,0.00045300000000000001,46343738,0,0,2,4
size_tiered,3,80,23,1078393,3,0.030484000000000001,0.0074880002066493034,262,8908,250,2,80,0,0,1469598103934665603,1,0.00039899999999999999,46343738,0,0,2,4
size_tiered,3,80,24,1078393,3,0.030188,0.0072639998979866505,819,27846,461,2,80,0,0,1469598103934665603,1,0.00044000000000000002,46343738,0,0,2,5
size_tiered,3,80,25,1078393,3,0.030211999999999999,0.0069760000333189964,12462,423708,338,3,120,0,0,1469598103934665603,1,0.00041100000000000002,46343738,0,0,2,5
size_tiered,3,80,26,1078393,3,0.030591,0.007807999849319458,437,14858,331,2,80,0,0,1469598103934665603,1,0.000397,46343738,0,0,2,6
size_tiered,3,80,27,1078393,3,0.032779999999999997,0.0099520003423094749,397043,13499462,525,3,120,0,0,1469598103934665603,1,0.000321,46343738,0,0,2,6
size_tiered,3,80,28,1078393,3,0.035876999999999999,0.011359999887645245,554024,18836816,472,3,120,0,0,1469598103934665603,1,0.00031199999999999999,46343738,0,0,2,6
size_tiered,3,80,29,1078393,3,0.035333999999999997,0.011296000331640244,472879,16077886,465,3,120,0,0,1469598103934665603,1,0.00031300000000000002,46343738,0,0,2,6
size_tiered,3,80,30,1078393,3,0.032654000000000002,0.0096960002556443214,246329,8375186,455,3,120,0,0,1469598103934665603,1,0.00031100000000000002,46343738,0,0,2,6
size_tiered,3,80,31,1078393,3,0.029967000000000001,0.0071359998546540737,12462,423708,338,3,120,0,0,1469598103934665603,1,0.00032499999999999999,46343738,0,0,2,6
size_tiered,4,70,0,1082005,3,0.039314000000000002,0.0073919999413192272,178,6052,78,1,40,1,16,9590926921243046940,1,0.00053700000000000004,46495442,1,0,2,0
size_tiered,4,70,1,1082005,3,0.041791000000000002,0.0087999999523162842,197944,6730096,456,3,120,1,16,236623074773584124,1,0.000428,46495442,1,0,2,0
size_tiered,4,70,2,1082005,3,0.042195000000000003,0.008832000195980072,326499,11100966,413,3,120,1,16,16482413140649058011,1,0.00039599999999999998,46495442,1,0,2,0
size_tiered,4,70,3,1082005,3,0.043886000000000001,0.011264000087976456,446345,15175730,119,3,120,1,16,9968587167645841113,1,0.00034900000000000003,46495442,1,0,2,0
size_tiered,4,70,4,1082005,3,0.041174000000000002,0.0095359999686479568,530365,18032410,323,3,120,2,32,584188552658846184,1,0.00037599999999999998,46495442,2,0,2,0
size_tiered,4,70,5,1082005,3,0.043584999999999999,0.010623999871313572,646851,21992934,573,3,120,1,16,5038559823257848905,1,0.00036000000000000002,46495442,1,0,2,0
size_tiered,4,70,6,1082005,3,0.044035999999999999,0.011327999643981457,705097,23973298,439,3,120,2,32,15785956641883730691,1,0.00033799999999999998,46495442,2,0,2,0
size_tiered,4,70,7,1082005,3,0.052292999999999999,0.013407999649643898,741769,25220146,375,3,120,7,112,16255102669321986777,1,0.00035,46495442,7,0,2,0
size_tiered,4,70,8,1082005,3,0.051451999999999998,0.01283199992030859,764599,25996366,329,3,120,1,16,15311275680455022801,1,0.00035500000000000001,46495442,1,0,2,0
size_tiered,4,70,9,1082005,3,0.043658000000000002,0.011904000304639339,748019,25432646,525,3,120,1,16,15642014802567948599,1,0.00040200000000000001,46495442,1,0,2,0
size_tiered,4,70,10,1082005,3,0.044117000000000003,0.011648000217974186,726280,24693520,504,3,120,1,16,11426800160656088415,1,0.00035500000000000001,46495442,1,0,2,0
size_tiered,4,70,11,1082005,3,0.042910999999999998,0.011392000131309032,694440,23610960,344,3,120,1,16,110689257886196643,1,0.00037199999999999999,46495442,1,0,2,0
size_tiered,4,70,12,1082005,3,0.042872,0.011359999887645245,655761,22295874,367,3,120,2,32,1140235132895068918,1,0.00035599999999999998,46495442,2,0,2,0
size_tiered,4,70,13,1082005,3,0.043875999999999998,0.011136000044643879,589299,20036166,269,3,120,1,16,8144193273189773108,1,0.00033,46495442,1,0,2,0
size_tiered,4,70,14,1082005,3,0.044255999999999997,0.010975999757647514,489995,16659830,501,3,120,5,80,8712610575545161090,1,0.00042000000000000002,46495442,5,0,2,0
size_tiered,4,70,15,1082005,3,0.034351,0.0074240001849830151,344,11696,424,3,120,1,16,14114472362983462821,1,0.00035500000000000001,46495442,1,0,2,0
size_tiered,4,70,16,1082005,3,0.041741,0.008991999551653862,1541,52394,251,2,80,1,16,10573732391258072665,1,0.00059400000000000002,46495442,1,0,2,1
size_tiered,4,70,17,1082005,3,0.039449999999999999,0.0066880001686513424,35455,1205470,385,3,120,10,160,4883634512387294111,1,0.000444,46495442,10,0,2,1
size_tiered,4,70,18,1082005,3,0.041078000000000003,0.0089600002393126488,1541,52394,251,2,80,1,16,15898063525803574733,1,0.00038999999999999999,46495442,1,0,2,2
size_tiered,4,70,19,1082005,3,0.039237000000000001,0.0074880002066493034,609,20706,415,3,120,1,16,4815691392151912697,1,0.00042200000000000001,46495442,1,0,2,2
size_tiered,4,70,20,1082005,3,0.038651999999999999,0.0067199999466538429,437,14858,331,2,80,1,16,10149894267323799744,1,0.00047699999999999999,46495442,1,0,2,3
size_tiered,4,70,21,1082005,3,0.038406000000000003,0.007519999984651804,53032,1803088,472,3,120,44,704,2019976533198049697,1,0.000678,46495442,44,0,2,3
size_tiered,4,70,22,1082005,3,0.038984999999999999,0.0074559999629855156,5624,191216,520,3,120,1,16,16460404831949839864,1,0.00042700000000000002,46495442,1,0,2,4
size_tiered,4,70,23,1082005,3,0.042064999999999998,0.0090560000389814377,1257,42738,279,3,120,3,48,1085410713665579359,1,0.00044499999999999997,46495442,3,0,2,4
size_tiered,4,70,24,1082005,3,0.029753999999999999,0.0066559999249875546,1541,52394,251,2,80,0,0,1469598103934665603,1,0.000435,46495442,0,0,2,5
size_tiered,4,70,25,1082005,3,0.030575999999999999,0.0074880002066493034,32355,1100070,413,3,120,0,0,1469598103934665603,1,0.00032899999999999997,46495442,0,0,2,5
size_tiered,4,70,26,1082005,3,0.032952000000000002,0.0091199995949864388,437,14858,331,2,80,0,0,1469598103934665603,1,0.00041599999999999997,46495442,0,0,2,6
size_tiered,4,70,27,1082005,3,0.03465,0.010784000158309937,654894,22266396,466,3,120,0,0,1469598103934665603,1,0.00033300000000000002,46495442,0,0,2,6
size_tiered,4,70,28,1082005,3,0.043392,0.012992000207304955,754053,25637802,379,3,120,0,0,1469598103934665603,1,0.00042400000000000001,46495442,0,0,2,6
size_tiered,4,70,29,1082005,3,0.044283999999999997,0.011552000418305397,655761,22295874,367,3,120,1,16,17681133477056478587,1,0.00038200000000000002,46495442,1,0,2,6
size_tiered,4,70,30,1082005,3,0.031671999999999999,0.0088959997519850731,436756,14849704,236,3,120,0,0,1469598103934665603,1,0.00033,46495442,0,0,2,6
size_tiered,4,70,31,1082005,3,0.041556000000000003,0.0086080003529787064,32355,1100070,413,3,120,4,64,17939493323410341816,1,0.00046000000000000001,46495442,4,0,2,6
size_tiered,4,80,0,1082005,3,0.041356999999999998,0.0065919999033212662,178,6052,78,1,40,1,16,9590926921243046940,1,0.000415,46495442,1,0,2,0
size_tiered,4,80,1,1082005,3,0.045435000000000003,0.0096640000119805336,116176,3949984,560,3,120,1,16,236623074773584124,1,0.00038999999999999999,46495442,1,0,2,0
size_tiered,4,80,2,1082005,3,0.035512000000000002,0.0091840000823140144,194699,6619766,373,3,120,1,16,16482413140649058011,1,0.000321,46495442,1,0,2,0
size_tiered,4,80,3,1082005,3,0.040585999999999997,0.008832000195980072,263290,8951860,390,3,120,1,16,9968587167645841113,1,0.00036600000000000001,46495442,1,0,2,0
size_tiered,4,80,4,1082005,3,0.041829999999999999,0.0093120001256465912,312189,10614426,643,3,120,2,32,584188552658846184,1,0.00035100000000000002,46495442,2,0,2,0
size_tiered,4,80,5,1082005,3,0.043526000000000002,0.011071999557316303,389203,13232902,429,3,120,1,16,5038559823257848905,1,0.000397,46495442,1,0,2,0
size_tiered,4,80,6,1082005,3,0.043355999999999999,0.010816000401973724,460776,15666384,280,3,120,1,16,11398467088110825269,1,0.00032600000000000001,46495442,1,0,2,0
size_tiered,4,80,7,1082005,3,0.043407000000000001,0.011872000060975552,503062,17104108,234,3,120,1,16,5820997903152764564,1,0.00034200000000000002,46495442,1,0,2,0
size_tiered,4,80,8,1082005,3,0.043376999999999999,0.011520000174641609,527679,17941086,449,3,120,1,16,15311275680455022801,1,0.00058600000000000004,46495442,1,0,2,0
size_tiered,4,80,9,1082005,3,0.042928000000000001,0.011327999643981457,539794,18352996,366,3,120,1,16,15642014802567948599,1,0.00041399999999999998,46495442,1,0,2,0
size_tiered,4,80,10,1082005,3,0.043462000000000001,0.011680000461637974,548104,18635536,248,3,120,1,16,11426800160656088415,1,0.00034000000000000002,46495442,1,0,2,0
size_tiered,4,80,11,1082005,3,0.044115000000000001,0.011520000174641609,527525,17935850,347,3,120,1,16,110689257886196643,1,0.00033,46495442,1,0,2,0
